run,step,frequency,hidden_rank,hidden_diagonal_pair_power_fraction,attention_diagonal_pair_power_fraction,mlp_diagonal_pair_power_fraction,token_embedding_pair_power_fraction,unembedding_pair_power_fraction
StableMuon,82000,5,14,0.007209384482419134,9.448391896270093e-12,0.0012447119015113676,0.020773273704028462,0.018840753637609953
StableMuon,82000,6,28,0.006160046763916408,3.857314809021292e-12,0.0010994242724168574,0.019185660211129513,0.016496221560773468
StableMuon,82000,7,5,0.00903112609629845,1.456284385428316e-13,0.0015661026593567337,0.02457187238138876,0.018603685709132615
StableMuon,82000,8,35,0.00570542141290283,1.493146410776411e-12,0.0009483666954994519,0.014671033745605962,0.0186446049536594
StableMuon,82000,9,8,0.007713631839158474,8.240469255805441e-14,0.001343688394419488,0.020945016660250185,0.018017362698057798
StableMuon,82000,10,12,0.007388305390764545,2.974486292308757e-12,0.0013205203567260271,0.021585588307578073,0.018797806010175364
StableMuon,82000,11,6,0.0080746143253301,6.746342052077534e-12,0.0013976336836684794,0.021017202090280893,0.018379008495711426
StableMuon,82000,12,39,0.005408389593383323,2.502716877664342e-12,0.0009663357491821783,0.016790035614338453,0.01633077312826018
StableMuon,82000,13,16,0.007036734043687401,3.601821292921732e-12,0.0012461077773410988,0.020882431443041895,0.01730845098531161
StableMuon,82000,14,34,0.005824096386027395,1.44328335245111e-12,0.0010455674693697506,0.017168075909822382,0.01723677469462614
StableMuon,82000,15,23,0.0066335939334631515,1.0715676708823536e-12,0.0012261777591166052,0.019072776006527164,0.019033927359962392
StableMuon,82000,16,50,0.004318256637780349,3.665509749696388e-12,0.0007435970348380219,0.01185994589606017,0.016888422918550267
StableMuon,82000,17,41,0.005288830198579829,8.456002454303985e-13,0.0009248641367988662,0.015222525120284538,0.015338178543304753
StableMuon,82000,18,48,0.00456553373111516,1.9701571007006794e-12,0.000860429215976454,0.015541581554992634,0.016338579697944684
StableMuon,82000,19,13,0.007235517255197388,5.550163737065863e-13,0.0012513179120520704,0.01930773483223567,0.01752176654993855
StableMuon,82000,20,11,0.00740094701447799,1.7372809417911289e-12,0.0012290141135770174,0.0214375458767617,0.018382804276259563
StableMuon,82000,21,44,0.005186932350020572,2.519982946258036e-12,0.0009338805570409087,0.014761268086392438,0.016636127243456405
StableMuon,82000,22,18,0.006951070424367901,9.565866142535253e-12,0.0012602552582424288,0.020781278136793965,0.020404313670517572
StableMuon,82000,23,7,0.007727416460617391,2.1189857296784018e-13,0.0013870654576433846,0.02495435149867901,0.018410921720127555
StableMuon,82000,24,4,0.0097662258175086,1.8884045748672627e-12,0.0017140686147082901,0.0216966494930434,0.019267970293396556
StableMuon,82000,25,25,0.006586449566994468,6.388099917289796e-12,0.0011224059855063496,0.01857582711757001,0.01695384232409279
StableMuon,82000,26,27,0.006208421082914004,5.724856511431699e-13,0.001071627615024811,0.0161082851817978,0.018923387252763383
StableMuon,82000,27,3,0.010076776817569157,2.6822803484082532e-12,0.001711349762250381,0.026210774245317058,0.017400228550613423
StableMuon,82000,28,17,0.006995506606989202,5.934115352325513e-13,0.0011334882228423923,0.021487303575560456,0.01921712955194006
StableMuon,82000,29,47,0.004813174947605624,1.4358582614314045e-12,0.0008184948495332855,0.01446074695620146,0.01614174136380548
StableMuon,82000,30,49,0.004417239784881555,6.398447925529239e-13,0.0008099351883509716,0.012476652333480836,0.016854830193086475
StableMuon,82000,31,31,0.006048726906914739,8.373218535268709e-13,0.0010300103241383959,0.016512299670112175,0.01709150867204551
StableMuon,82000,32,53,0.003077340083196872,1.7409993625114737e-12,0.0005179090202310478,0.008431066478655009,0.0171708130347196
StableMuon,82000,33,51,0.004176982574096643,1.1206152499913742e-13,0.000742654560867948,0.011643754720445071,0.015789539716970592
StableMuon,82000,34,54,0.0025769061513681046,3.69482220300248e-13,0.00046271170518038916,0.007618719959504259,0.01700183792045727
StableMuon,82000,35,30,0.006081889859519879,5.969986817184668e-13,0.001078676056574937,0.01855696627392128,0.01759183230459522
StableMuon,82000,36,46,0.004834320977967818,1.2886617659283416e-12,0.0008827435057017305,0.01642780630765847,0.017930142233022188
StableMuon,82000,37,15,0.007078857343483403,1.4506030568826163e-13,0.0012458286501351537,0.02076148152771986,0.018564989572272785
StableMuon,82000,38,19,0.006846851683990135,2.709898611328865e-13,0.0011986330116299242,0.017751895235206032,0.018266668536745558
StableMuon,82000,39,20,0.006833520142718611,6.093792924677246e-13,0.0012565011891624701,0.021398011383319586,0.017023506458933718
StableMuon,82000,40,43,0.005219793821238393,2.78192593795505e-13,0.0009814371545038263,0.01606137307799654,0.01576556017423452
StableMuon,82000,41,32,0.006037746005150798,2.5207925502638246e-12,0.0010753812045047593,0.016921937687347132,0.014892922802191406
StableMuon,82000,42,24,0.006593447138777565,3.890118165521428e-12,0.0011659043875328306,0.020829142602133192,0.017948321952897205
StableMuon,82000,43,36,0.005658509879308225,1.29466984430555e-11,0.000993236273955138,0.017898350822333806,0.017749115819776957
StableMuon,82000,44,9,0.007662294192672615,2.1595293822411357e-12,0.0013009346913088681,0.0215327769240624,0.01604485362583127
StableMuon,82000,45,40,0.005363375619108905,5.286518072648221e-13,0.0009684100192263586,0.01635257612927916,0.018289671751175338
StableMuon,82000,46,52,0.0033365337003240137,9.427406819435005e-13,0.0005833138121741176,0.0084710656632497,0.018409830450123156
StableMuon,82000,47,33,0.00598097082434526,3.672456011061001e-12,0.0010270665392756956,0.017611926174853618,0.01754962300853907
StableMuon,82000,48,26,0.006389926035712018,1.2348339686828216e-12,0.0011240047321404015,0.019532285342100927,0.018090585968774282
StableMuon,82000,49,56,0.0011973281811007092,6.128509176273425e-13,0.00022167091489641314,0.0037036858286029475,0.014948979192231503
StableMuon,82000,50,38,0.005549173392268295,2.5908767611799996e-12,0.000992563754840814,0.015756683770296893,0.01589562549530406
StableMuon,82000,51,22,0.006645709823979354,1.9683403387363114e-12,0.0011490757027743932,0.017792319535607885,0.017492866150268144
StableMuon,82000,52,1,0.015115720707240049,1.1890055642825937e-12,0.002508629145631794,0.0338044404579277,0.022369555722913072
StableMuon,82000,53,21,0.006714073445891022,9.252680997010153e-13,0.0011476433773438858,0.018149153829071438,0.01829568387811407
StableMuon,82000,54,55,0.0023075930283004684,6.244745075047147e-13,0.00039770848832087265,0.00639233553834562,0.016314029503483887
StableMuon,82000,55,37,0.005564504321487981,9.988999977206394e-12,0.0010138866513949745,0.01783746606835417,0.01735676436166498
StableMuon,82000,56,2,0.013090411080477805,5.3834588988848595e-12,0.0021754510185353665,0.02864947086078041,0.020469564044151112
StableMuon,83000,1,11,0.0072321812112702555,1.5707473975628636e-12,0.0013177290236045032,0.022550442888456475,0.018072053310273305
StableMuon,83000,2,41,0.004993421712442688,3.275225120647747e-13,0.0009104390538423623,0.015159938626452206,0.01751244815886009
StableMuon,83000,3,31,0.005897773444641871,1.5859888654730827e-12,0.0010500024837508891,0.018119482533005122,0.014746960368145764
StableMuon,83000,4,45,0.004732988866779443,4.107444486880069e-12,0.0008755782101089327,0.013691260536131443,0.016006488791513045
StableMuon,83000,5,14,0.007036120617581329,9.204123854249794e-12,0.0012449942432539473,0.020773273704028462,0.018840753637609953
StableMuon,83000,6,26,0.006181643277199796,3.5029446694830202e-12,0.0011278871920447362,0.019185660211129513,0.016496221560773468
StableMuon,83000,7,5,0.008613527297868677,2.3524792637709663e-13,0.0015448560560558278,0.02457187238138876,0.018603685709132615
StableMuon,83000,8,35,0.005553643413879959,1.5880260993728331e-12,0.0009494969788390393,0.014671033745605962,0.0186446049536594
StableMuon,83000,9,8,0.007507859109377857,2.5923984803148127e-13,0.0013407232581570956,0.020945016660250185,0.018017362698057798
StableMuon,83000,10,10,0.007332411481843727,3.609588133818465e-12,0.0013411255140687059,0.021585588307578073,0.018797806010175364
StableMuon,83000,11,6,0.007690248913215196,7.85678777602838e-12,0.0013760020821339952,0.021017202090280893,0.018379008495711426
StableMuon,83000,12,39,0.005200918730330038,1.875411229595746e-12,0.000958381405704893,0.016790035614338453,0.01633077312826018
StableMuon,83000,13,16,0.006828743971428521,3.757931279982352e-12,0.0012499296506546021,0.020882431443041895,0.01730845098531161
StableMuon,83000,14,34,0.005694029029446587,1.414052957120457e-12,0.0010526375947866073,0.017168075909822382,0.01723677469462614
StableMuon,83000,15,25,0.006306604114782936,7.789883212755803e-13,0.0012041291560717276,0.019072776006527164,0.019033927359962392
StableMuon,83000,16,50,0.004197560691761381,2.988363716405401e-12,0.0007407220353182565,0.01185994589606017,0.016888422918550267
StableMuon,83000,17,42,0.004985558720105652,6.536315216056464e-13,0.0008959177828405668,0.015222525120284538,0.015338178543304753
StableMuon,83000,18,48,0.004482442312539606,2.1105018290698124e-12,0.0008689519288324976,0.015541581554992634,0.016338579697944684
StableMuon,83000,19,12,0.007227689182208858,7.139489356650923e-13,0.0012911563376812659,0.01930773483223567,0.01752176654993855
StableMuon,83000,20,13,0.007227380764308372,1.7729358551319795e-12,0.0012340125612056523,0.0214375458767617,0.018382804276259563
StableMuon,83000,21,44,0.004956100372941588,2.833211985751086e-12,0.0009176760729513031,0.014761268086392438,0.016636127243456405
StableMuon,83000,22,18,0.006806413627899794,8.567948079955813e-12,0.0012696480823836025,0.020781278136793965,0.020404313670517572
StableMuon,83000,23,7,0.007509210379172074,2.767501287327598e-13,0.0013789557454136282,0.02495435149867901,0.018410921720127555
StableMuon,83000,24,4,0.009343043245958617,1.8895229226882615e-12,0.0016889550289867618,0.0216966494930434,0.019267970293396556
StableMuon,83000,25,21,0.006566476704907528,5.8331827847036634e-12,0.0011571984228216292,0.01857582711757001,0.01695384232409279
StableMuon,83000,26,27,0.006177682658837437,6.161400638757487e-13,0.0010927112040024336,0.0161082851817978,0.018923387252763383
StableMuon,83000,27,3,0.009792336014867961,3.7799829465566574e-12,0.0017150168833837212,0.026210774245317058,0.017400228550613423
StableMuon,83000,28,15,0.006836907061039231,4.739517985564709e-13,0.00113661377770865,0.021487303575560456,0.01921712955194006
StableMuon,83000,29,46,0.004697317784929326,1.165108492110013e-12,0.0008219789252302132,0.01446074695620146,0.01614174136380548
StableMuon,83000,30,49,0.00423882656307967,5.832259624114214e-13,0.000799317532333378,0.012476652333480836,0.016854830193086475
StableMuon,83000,31,32,0.005880989076237355,6.594602293139971e-13,0.0010271896470038595,0.016512299670112175,0.01709150867204551
StableMuon,83000,32,53,0.0030497665564941717,1.7075657840361436e-12,0.0005267914839624462,0.008431066478655009,0.0171708130347196
StableMuon,83000,33,51,0.004051989938919942,1.169721763739479e-13,0.0007407649035537834,0.011643754720445071,0.015789539716970592
StableMuon,83000,34,54,0.0025915845846076835,2.4652628612735056e-13,0.00047633485328734895,0.007618719959504259,0.01700183792045727
StableMuon,83000,35,29,0.005974119078598194,3.506503922399425e-13,0.0010920595111610911,0.01855696627392128,0.01759183230459522
StableMuon,83000,36,47,0.0046088939290931715,1.265216020560211e-12,0.0008588554728584151,0.01642780630765847,0.017930142233022188
StableMuon,83000,37,17,0.006821910517982316,1.7281724717002107e-13,0.0012316523569299795,0.02076148152771986,0.018564989572272785
StableMuon,83000,38,22,0.006544300570329044,2.022635533299887e-13,0.0011730065779259067,0.017751895235206032,0.018266668536745558
StableMuon,83000,39,19,0.006601141545621886,6.104891353843934e-13,0.0012474722305477345,0.021398011383319586,0.017023506458933718
StableMuon,83000,40,43,0.004977617513876586,3.7152363867220787e-13,0.0009613084631758657,0.01606137307799654,0.01576556017423452
StableMuon,83000,41,30,0.005898529512264826,2.1912884325462556e-12,0.0010779500622043567,0.016921937687347132,0.014892922802191406
StableMuon,83000,42,24,0.006308976048132718,3.5647639987599227e-12,0.0011529039463621846,0.020829142602133192,0.017948321952897205
StableMuon,83000,43,36,0.005536100204310218,1.3614461864888843e-11,0.000998537223880063,0.017898350822333806,0.017749115819776957
StableMuon,83000,44,9,0.0074339198006954715,2.0786952708496226e-12,0.0013018659828095511,0.0215327769240624,0.01604485362583127
StableMuon,83000,45,40,0.005171794872363803,3.9127048537714606e-13,0.0009551047658446241,0.01635257612927916,0.018289671751175338
StableMuon,83000,46,52,0.0032717409103253875,9.652316779625472e-13,0.0005891016301732196,0.0084710656632497,0.018409830450123156
StableMuon,83000,47,33,0.005834279296150412,3.98166249919425e-12,0.0010333808485732808,0.017611926174853618,0.01754962300853907
StableMuon,83000,48,28,0.006107749454610648,1.077495108003721e-12,0.0011003803731900186,0.019532285342100927,0.018090585968774282
StableMuon,83000,49,56,0.0011451175282990065,5.548512841316958e-13,0.00021846933789534075,0.0037036858286029475,0.014948979192231503
StableMuon,83000,50,38,0.005286792036694186,2.5034712322222488e-12,0.0009664093048968869,0.015756683770296893,0.01589562549530406
StableMuon,83000,51,23,0.00636847463162921,2.1307547192166067e-12,0.0011338049217741299,0.017792319535607885,0.017492866150268144
StableMuon,83000,52,1,0.014234682058864774,5.308048657734634e-13,0.0024410220800594453,0.0338044404579277,0.022369555722913072
StableMuon,83000,53,20,0.006593452731739441,9.178228106479935e-13,0.0011580254150584594,0.018149153829071438,0.01829568387811407
StableMuon,83000,54,55,0.002287265702243152,6.390488566625763e-13,0.00040338017144409064,0.00639233553834562,0.016314029503483887
StableMuon,83000,55,37,0.005390329479071072,9.786300530411834e-12,0.0010068026621233093,0.01783746606835417,0.01735676436166498
StableMuon,83000,56,2,0.012855168728998738,5.443496023799834e-12,0.0021877254546331707,0.02864947086078041,0.020469564044151112
StableMuon,84000,1,14,0.006972010084276969,2.0475750748488457e-12,0.0012887618382597928,0.022550442888456475,0.018072053310273305
StableMuon,84000,2,42,0.004871621451257898,2.8540175336024305e-13,0.0009030570160842794,0.015159938626452206,0.01751244815886009
StableMuon,84000,3,32,0.005699306106127282,1.62695058846835e-12,0.0010290702052502191,0.018119482533005122,0.014746960368145764
StableMuon,84000,4,45,0.004711639605913749,3.6349125335479756e-12,0.000890777952486822,0.013691260536131443,0.016006488791513045
StableMuon,84000,5,13,0.0070079252990907885,9.51608215816959e-12,0.0012567999252680133,0.020773273704028462,0.018840753637609953
StableMuon,84000,6,22,0.006287329678478667,2.789245331354014e-12,0.0011623695251889866,0.019185660211129513,0.016496221560773468
StableMuon,84000,7,5,0.008266726578286435,3.357767742865541e-13,0.0015099390692891606,0.02457187238138876,0.018603685709132615
StableMuon,84000,8,37,0.005437208026974823,1.4096506949001306e-12,0.0009484924001992609,0.014671033745605962,0.0186446049536594
StableMuon,84000,9,8,0.007397120768810512,4.892506365163468e-13,0.0013426528560312027,0.020945016660250185,0.018017362698057798
StableMuon,84000,10,9,0.007292099103050218,4.449843000981345e-12,0.0013476454902390201,0.021585588307578073,0.018797806010175364
StableMuon,84000,11,6,0.007540875351677146,8.670624033428525e-12,0.001374379578421633,0.021017202090280893,0.018379008495711426
StableMuon,84000,12,39,0.00509621918777427,1.642442875350222e-12,0.0009538729973695882,0.016790035614338453,0.01633077312826018
StableMuon,84000,13,15,0.006772865392004628,3.6152025788908973e-12,0.0012628315070891038,0.020882431443041895,0.01730845098531161
StableMuon,84000,14,35,0.00554085707775255,1.8054974475756815e-12,0.001044041777197251,0.017168075909822382,0.01723677469462614
StableMuon,84000,15,24,0.006181569121921881,3.1711154618571357e-13,0.0012056957190354949,0.019072776006527164,0.019033927359962392
StableMuon,84000,16,49,0.004187309945953124,2.545293054559377e-12,0.0007472092600972196,0.01185994589606017,0.016888422918550267
StableMuon,84000,17,44,0.004761662403855268,7.167561966660845e-13,0.0008704877164963289,0.015222525120284538,0.015338178543304753
StableMuon,84000,18,48,0.004395133880560652,2.37214609051006e-12,0.000867718702519449,0.015541581554992634,0.016338579697944684
StableMuon,84000,19,12,0.007164249199068532,8.880453225481112e-13,0.0013089741352622817,0.01930773483223567,0.01752176654993855
StableMuon,84000,20,11,0.007188852736858485,2.3768456348304945e-12,0.0012477389356097374,0.0214375458767617,0.018382804276259563
StableMuon,84000,21,43,0.004785760814972399,2.7980861949415745e-12,0.0008988549400252835,0.014761268086392438,0.016636127243456405
StableMuon,84000,22,16,0.006681558977975666,7.137416198717603e-12,0.0012703007496912197,0.020781278136793965,0.020404313670517572
StableMuon,84000,23,7,0.007404553814057516,3.9041272102498115e-13,0.001377670096799473,0.02495435149867901,0.018410921720127555
StableMuon,84000,24,4,0.008952811748445618,1.718848057515105e-12,0.0016461944567760182,0.0216966494930434,0.019267970293396556
StableMuon,84000,25,19,0.00659909037355459,6.390723091325092e-12,0.0011831167046256255,0.01857582711757001,0.01695384232409279
StableMuon,84000,26,26,0.006091939379707672,5.937458663384029e-13,0.0010922316027886733,0.0161082851817978,0.018923387252763383
StableMuon,84000,27,3,0.009665879510389946,4.277289793406405e-12,0.0017281265487940139,0.026210774245317058,0.017400228550613423
StableMuon,84000,28,18,0.006669629379002521,4.2280566782070723e-13,0.001120930828489517,0.021487303575560456,0.01921712955194006
StableMuon,84000,29,47,0.004686758166718036,9.416554830332668e-13,0.0008358071363222194,0.01446074695620146,0.01614174136380548
StableMuon,84000,30,50,0.004119563304728364,7.348331007825467e-13,0.0007886817602198389,0.012476652333480836,0.016854830193086475
StableMuon,84000,31,31,0.005737291958866372,3.322561904137268e-13,0.0010178884389911538,0.016512299670112175,0.01709150867204551
StableMuon,84000,32,53,0.003075730750791864,1.8044720283825451e-12,0.0005397313739478598,0.008431066478655009,0.0171708130347196
StableMuon,84000,33,51,0.0038920021039076276,9.768391513293858e-14,0.0007230205218990911,0.011643754720445071,0.015789539716970592
StableMuon,84000,34,54,0.002605704932683256,2.215810260407671e-13,0.0004857488898468495,0.007618719959504259,0.01700183792045727
StableMuon,84000,35,29,0.005960165616857598,3.047866946207852e-13,0.0011083573884385172,0.01855696627392128,0.01759183230459522
StableMuon,84000,36,46,0.004688044141850573,1.3278632365637127e-12,0.0008791797352213555,0.01642780630765847,0.017930142233022188
StableMuon,84000,37,17,0.006673711805143608,1.6175136192215492e-13,0.0012209659077948036,0.02076148152771986,0.018564989572272785
StableMuon,84000,38,23,0.006255735013167339,1.7442348908080692e-13,0.001134715936118011,0.017751895235206032,0.018266668536745558
StableMuon,84000,39,20,0.006520138039273454,4.882164078799703e-13,0.0012526903606974607,0.021398011383319586,0.017023506458933718
StableMuon,84000,40,41,0.0048987577061732875,3.8608177849211393e-13,0.0009573957201806545,0.01606137307799654,0.01576556017423452
StableMuon,84000,41,30,0.005807721983370868,2.4432623766017524e-12,0.0010765794234031002,0.016921937687347132,0.014892922802191406
StableMuon,84000,42,25,0.0060962468514969516,3.3249857490327285e-12,0.0011369746736860722,0.020829142602133192,0.017948321952897205
StableMuon,84000,43,36,0.005516398484617366,1.387994969149822e-11,0.0010091553305927579,0.017898350822333806,0.017749115819776957
StableMuon,84000,44,10,0.007279331985526773,2.3892048432240587e-12,0.0013018219042680787,0.0215327769240624,0.01604485362583127
StableMuon,84000,45,40,0.004991109247449794,2.536145842583145e-13,0.0009310796955352289,0.01635257612927916,0.018289671751175338
StableMuon,84000,46,52,0.0031920147796991203,8.89622653360234e-13,0.0005861504018424809,0.0084710656632497,0.018409830450123156
StableMuon,84000,47,33,0.005629680360985339,4.163869679931886e-12,0.001015535577403863,0.017611926174853618,0.01754962300853907
StableMuon,84000,48,28,0.006066164841680506,7.075584772152767e-13,0.0011061663771634801,0.019532285342100927,0.018090585968774282
StableMuon,84000,49,56,0.0010922295605412331,5.135859893465893e-13,0.00021237962139952023,0.0037036858286029475,0.014948979192231503
StableMuon,84000,50,38,0.0051844784946247805,2.2446757960120585e-12,0.000957027883991292,0.015756683770296893,0.01589562549530406
StableMuon,84000,51,27,0.006076323500322828,2.495430431228519e-12,0.0011025570554768537,0.017792319535607885,0.017492866150268144
StableMuon,84000,52,1,0.014069141189712003,5.186644131383708e-13,0.002454419492892121,0.0338044404579277,0.022369555722913072
StableMuon,84000,53,21,0.006512489756663165,9.589447495120455e-13,0.0011633315491114172,0.018149153829071438,0.01829568387811407
StableMuon,84000,54,55,0.002307442889713587,6.662162005620975e-13,0.000411771382335963,0.00639233553834562,0.016314029503483887
StableMuon,84000,55,34,0.005573293075947198,1.0428793921789714e-11,0.0010515905713181573,0.01783746606835417,0.01735676436166498
StableMuon,84000,56,2,0.012712830846091776,5.998642375634643e-12,0.0021989090924880465,0.02864947086078041,0.020469564044151112
StableMuon,85000,1,14,0.0069373161285571595,1.9663790681233538e-12,0.0012694941866391864,0.022550442888456475,0.018072053310273305
StableMuon,85000,2,43,0.004903726854882495,1.526057441665087e-13,0.0009023035633438134,0.015159938626452206,0.01751244815886009
StableMuon,85000,3,34,0.005657926176708494,1.3934737779435106e-12,0.0010134304750499083,0.018119482533005122,0.014746960368145764
StableMuon,85000,4,47,0.0046961653515416825,3.405832861308266e-12,0.000884952108844433,0.013691260536131443,0.016006488791513045
StableMuon,85000,5,12,0.0072147641365801025,1.0314974831806509e-11,0.0012843438642836504,0.020773273704028462,0.018840753637609953
StableMuon,85000,6,22,0.006411641893021367,2.2116114127096625e-12,0.0011741923231045285,0.019185660211129513,0.016496221560773468
StableMuon,85000,7,5,0.008205248265048147,2.963007110155043e-13,0.0014877822783917504,0.02457187238138876,0.018603685709132615
StableMuon,85000,8,37,0.005449242686545087,1.034473536519045e-12,0.0009460247240215165,0.014671033745605962,0.0186446049536594
StableMuon,85000,9,11,0.0072851353483824495,6.914793685307491e-13,0.0013144659960072145,0.020945016660250185,0.018017362698057798
StableMuon,85000,10,8,0.007433902428844466,4.284963035262669e-12,0.001354836051100879,0.021585588307578073,0.018797806010175364
StableMuon,85000,11,6,0.007694880860047394,8.015556678800648e-12,0.0013913691133755185,0.021017202090280893,0.018379008495711426
StableMuon,85000,12,39,0.005137895474301956,2.0187426314696516e-12,0.0009525584599191426,0.016790035614338453,0.01633077312826018
StableMuon,85000,13,15,0.006913644244573554,3.4160458313330896e-12,0.001280458324695125,0.020882431443041895,0.01730845098531161
StableMuon,85000,14,35,0.005592356870217571,2.341017625338743e-12,0.0010487122293571063,0.017168075909822382,0.01723677469462614
StableMuon,85000,15,23,0.0063196378719616005,6.580548176403626e-14,0.0012299193396167938,0.019072776006527164,0.019033927359962392
StableMuon,85000,16,49,0.004301282722753943,2.4691625338132804e-12,0.000759994342376264,0.01185994589606017,0.016888422918550267
StableMuon,85000,17,46,0.004775154986423618,8.97099855242095e-13,0.000864764444189134,0.015222525120284538,0.015338178543304753
StableMuon,85000,18,48,0.0044389800289562275,2.6367201042415974e-12,0.0008692196591407465,0.015541581554992634,0.016338579697944684
StableMuon,85000,19,13,0.007105112369916066,8.5805045889985e-13,0.0012930346949727408,0.01930773483223567,0.01752176654993855
StableMuon,85000,20,9,0.007379201027113776,2.93718207696255e-12,0.00127004006809179,0.0214375458767617,0.018382804276259563
StableMuon,85000,21,44,0.004884178837045556,2.545147419616623e-12,0.0009066872766954088,0.014761268086392438,0.016636127243456405
StableMuon,85000,22,16,0.006760871169923651,6.654059258739571e-12,0.001276030499710996,0.020781278136793965,0.020404313670517572
StableMuon,85000,23,7,0.007532237936662069,4.1841165838582606e-13,0.0013888265812079352,0.02495435149867901,0.018410921720127555
StableMuon,85000,24,4,0.008823515881437607,1.7817977208833548e-12,0.0016101635299536857,0.0216966494930434,0.019267970293396556
StableMuon,85000,25,17,0.006708725496645016,7.238351191621439e-12,0.0011857947612779712,0.01857582711757001,0.01695384232409279
StableMuon,85000,26,26,0.006168567331071461,5.312504406444722e-13,0.0010955533890223133,0.0161082851817978,0.018923387252763383
StableMuon,85000,27,3,0.009850643317390523,4.1235532179892925e-12,0.0017489266191792283,0.026210774245317058,0.017400228550613423
StableMuon,85000,28,19,0.006664909074584476,5.481592655770535e-13,0.0011052382897347767,0.021487303575560456,0.01921712955194006
StableMuon,85000,29,45,0.004846822238969,8.088619533493981e-13,0.0008568561754375321,0.01446074695620146,0.01614174136380548
StableMuon,85000,30,50,0.0041514831610455095,8.84253007023932e-13,0.0007871410366037253,0.012476652333480836,0.016854830193086475
StableMuon,85000,31,32,0.005736710361867883,3.4816593476933215e-13,0.0010114283103808618,0.016512299670112175,0.01709150867204551
StableMuon,85000,32,53,0.0031444691427691958,1.9946382312887754e-12,0.0005471002761894522,0.008431066478655009,0.0171708130347196
StableMuon,85000,33,51,0.0038468521718368876,1.3073081948001727e-13,0.0007079564608060396,0.011643754720445071,0.015789539716970592
StableMuon,85000,34,54,0.002698881467376602,2.0280276651533153e-13,0.0004984137099732581,0.007618719959504259,0.01700183792045727
StableMuon,85000,35,28,0.006023791373101596,4.358185835812124e-13,0.0011118437669695534,0.01855696627392128,0.01759183230459522
StableMuon,85000,36,42,0.004949994352721407,1.6111276865715787e-12,0.0009149897332284964,0.01642780630765847,0.017930142233022188
StableMuon,85000,37,18,0.00668003469075298,1.2225937778756253e-13,0.0012107620651605681,0.02076148152771986,0.018564989572272785
StableMuon,85000,38,24,0.006242408605211726,2.078841403228916e-14,0.0011201024714758074,0.017751895235206032,0.018266668536745558
StableMuon,85000,39,21,0.006540945779392481,5.458942496274145e-13,0.0012467572771765708,0.021398011383319586,0.017023506458933718
StableMuon,85000,40,41,0.0049578950787809465,2.6236731764234875e-13,0.0009549776473316252,0.01606137307799654,0.01576556017423452
StableMuon,85000,41,31,0.005880686553089389,2.6602613064907867e-12,0.0010823934985621602,0.016921937687347132,0.014892922802191406
StableMuon,85000,42,27,0.0061341646924105014,3.3119122422097146e-12,0.001137139151119119,0.020829142602133192,0.017948321952897205
StableMuon,85000,43,33,0.005719486734993802,1.5305580102416047e-11,0.0010352537462973847,0.017898350822333806,0.017749115819776957
StableMuon,85000,44,10,0.007293683268608188,2.4178947321332363e-12,0.0012993608784471822,0.0215327769240624,0.01604485362583127
StableMuon,85000,45,40,0.005016032393029721,1.283827837515818e-13,0.0009240888362556561,0.01635257612927916,0.018289671751175338
StableMuon,85000,46,52,0.0031923182729895884,7.76252955112476e-13,0.0005855484186194541,0.0084710656632497,0.018409830450123156
StableMuon,85000,47,36,0.005533049098434181,3.5342508265206042e-12,0.0009907281476687763,0.017611926174853618,0.01754962300853907
StableMuon,85000,48,25,0.00621735805995323,4.863317972374597e-13,0.001120609036038544,0.019532285342100927,0.018090585968774282
StableMuon,85000,49,56,0.0010632503717879869,5.003262496093119e-13,0.00020674982821300078,0.0037036858286029475,0.014948979192231503
StableMuon,85000,50,38,0.005238881999585021,2.262973473457772e-12,0.0009562000070402165,0.015756683770296893,0.01589562549530406
StableMuon,85000,51,29,0.005992491961617118,2.771704391783001e-12,0.001082024543113958,0.017792319535607885,0.017492866150268144
StableMuon,85000,52,1,0.01439436277158845,6.784308206349069e-13,0.002481862370724532,0.0338044404579277,0.022369555722913072
StableMuon,85000,53,20,0.00661008925009146,9.06874520600417e-13,0.0011727963337771195,0.018149153829071438,0.01829568387811407
StableMuon,85000,54,55,0.002353150619194839,7.112440223060037e-13,0.00041480184859999346,0.00639233553834562,0.016314029503483887
StableMuon,85000,55,30,0.005938105068711024,1.070625364925039e-11,0.0011081647609213958,0.01783746606835417,0.01735676436166498
StableMuon,85000,56,2,0.01272056222959071,6.74614683352385e-12,0.002186884527652332,0.02864947086078041,0.020469564044151112
StableMuon,86000,1,13,0.0067614597690345245,1.7682478242649842e-12,0.0012851839114802035,0.022550442888456475,0.018072053310273305
StableMuon,86000,2,45,0.004682992281397944,1.619454184674378e-13,0.0008981925519942425,0.015159938626452206,0.01751244815886009
StableMuon,86000,3,34,0.0054883110296248695,1.011654448261041e-12,0.0010218670389181555,0.018119482533005122,0.014746960368145764
StableMuon,86000,4,47,0.004426169656926802,3.403409486633842e-12,0.0008719243721912995,0.013691260536131443,0.016006488791513045
StableMuon,86000,5,10,0.007022009203472554,1.0911463243103878e-11,0.0013041014054096056,0.020773273704028462,0.018840753637609953
StableMuon,86000,6,21,0.006219543232890018,1.7470151250930798e-12,0.0011858425588204004,0.019185660211129513,0.016496221560773468
